,PMID,Title,Journal,Spin in Abstract Title/Results,Spin in Abstract Conclusion,Medical specialty,Model Name,abstract,abstract_type,benefit_raw_answer,benefit_answer,benefit_log_probabilities,rigor_raw_answer,rigor_answer,rigor_log_probabilities,importance_raw_answer,importance_answer,importance_log_probabilities,full_text_raw_answer,full_text_answer,full_text_log_probabilities,another_trial_raw_answer,another_trial_answer,another_trial_log_probabilities
156,28433443,"Arthroscopic Debridement Versus Platelet-Rich Plasma Injection: A Prospective, Randomized, Comparative Study of Chronic Lateral Epicondylitis With a Nearly 2-Year Follow-Up.",Arthroscopy: The Journal of Arthroscopic & Related Surgery,  Focus on (+) secondary endpoint,Claim benefit based on (+) secondary endpoint,Orthopaedic,claude_4.0-sonnet,"PURPOSE: The purpose of this prospective, randomized study was to compare the 
efficacy of autologous platelet-richВ plasma (PRP) injections and arthroscopic 
lateral release in treating chronic lateral epicondylitis (LE).
METHODS: Patients who had a clinical diagnosis of LE confirmed by ultrasound 
(US) were included in this study. A total of 101 patients received arthroscopic 
release (nВ = 50) or US-guided PRP injections (nВ = 51). Outcomes were assessed 
using a visual analog scale for pain, the Patient-Rated Tennis Elbow Evaluation 
(PRTEE), and a calibrated hand dynamometer for grip strength.
RESULTS: Both patient groups experienced significant improvement in all 
measures. Between-group comparisons showed a significantly higher value in the 
PRP group only for grip strength at week 8 (PВ = .0073); all other significant 
differences were in favor of arthroscopy: overall pain (PВ = .0021), night pain 
(PВ = .0013), and PRTEE score (PВ =В .0013) at week 104 and grip strength at weeks 
24, 52, and 104 (all P < .0001). Consumption of rescue pain medication was not 
significantly different between the groups.
CONCLUSIONS: The present findings suggest that (1) PRP injections and 
arthroscopic extensor carpi radialis brevis release are both effective in the 
short and medium term; (2) PRP patients experienced a significant worsening of 
pain at 2В years; (3) arthroscopic release ensured better long-term outcomes in 
terms of pain relief and grip strength recovery; and (4) both procedures were 
safe and well accepted by patients.",no_spin,6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.6966942548751831, 'probability': 0.49822962284088135}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003010773507412523, 'probability': 0.9996988773345947}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.45620086789131165, 'probability': 0.6336865425109863}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00026973424246534705, 'probability': 0.9997302293777466}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.9195294976234436, 'probability': 0.3987065851688385}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002162222663173452, 'probability': 0.9997838139533997}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.051025629043579, 'probability': 0.3495790362358093}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003412379592191428, 'probability': 0.9996588230133057}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.759197473526001, 'probability': 0.46804186701774597}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00029094755882397294, 'probability': 0.9997091293334961}]"
157,28433443,"Arthroscopic Debridement Versus Platelet-Rich Plasma Injection: A Prospective, Randomized, Comparative Study of Chronic Lateral Epicondylitis With a Nearly 2-Year Follow-Up.",Arthroscopy: The Journal of Arthroscopic & Related Surgery,  Focus on (+) secondary endpoint,Claim benefit based on (+) secondary endpoint,Orthopaedic,claude_4.0-sonnet,"PURPOSE: The purpose of this prospective, randomized study was to compare the 
efficacy of autologous platelet-rich plasma (PRP) injections and arthroscopic 
lateral release in treating chronic lateral epicondylitis (LE).
METHODS: Patients who had a clinical diagnosis of LE confirmed by ultrasound 
(US) were included in this study. A total of 101 patients received arthroscopic 
release (n = 50) or US-guided PRP injections (n = 51). The primary outcome was 
pain assessed using a visual analog scale. Secondary outcomes included the 
Patient-Rated Tennis Elbow Evaluation (PRTEE) and grip strength measured with a 
calibrated hand dynamometer.
RESULTS: Between-group comparisons showed a significantly higher value in the 
PRP group only for grip strength at week 8 (P = .0073); all other significant 
differences were in favor of arthroscopy: overall pain (P = .0021), night pain 
(P = .0013), and PRTEE score (P = .0013) at week 104 and grip strength at weeks 
24, 52, and 104 (all P < .0001). Consumption of rescue pain medication was not 
significantly different between the groups.
CONCLUSIONS: Arthroscopic lateral release was not more effective than PRP 
injections on pain in patients with chronic lateral epicondylitis.",spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.7284268736839294, 'probability': 0.4826676845550537}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0001802282058633864, 'probability': 0.9998197555541992}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -1.0720863342285156, 'probability': 0.3422936201095581}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00018010901112575084, 'probability': 0.9998199343681335}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.705628514289856, 'probability': 0.4937981069087982}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00013767725613433868, 'probability': 0.9998623132705688}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.9518415927886963, 'probability': 0.3860294222831726}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00046004203613847494, 'probability': 0.9995400905609131}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.0527523756027222, 'probability': 0.34897592663764954}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0001438752660760656, 'probability': 0.9998561143875122}]"
100,28474319,Quality of Life 1 Year After Laparoscopic Sleeve Gastrectomy Versus Laparoscopic Roux-en-Y Gastric Bypass: a Randomized Controlled Trial Focusing on Gastroesophageal Reflux Disease,Obesity Surgery,"RESULTS: Other, improve from baseline",,Obesity,claude_4.0-sonnet,"Introduction: Bariatric surgery is the only treatment option that achieves sustained weight loss in obese patients and that also has positive effects on obesity-related comorbidities. Laparoscopic sleeve gastrectomy (LSG) seems to achieve equal weight loss as laparoscopic Roux-en-Y gastric bypass (LRYGB), but there is still much debate about the quality of life (QOL) after LSG, mainly concerning the association with gastroesophageal reflux. Our hypothesis is that QOL after LSG is comparable with QOL after LRYGB.

Materials and methods: Between February 2013 and February 2014, 150 patients were randomized to undergo either LSG or LRYGB in our clinic. Differences in QOL were compared between groups by using multiple QOL questionnaires at follow-up moments preoperatively and 2 and 12 months after surgery.

Results: After 12 months of follow-up, 128 patients had returned the questionnaires. Most QOL questionnaires showed significant improvement in scores between the preoperative moment and after 12 months of follow-up. The Gastroesophageal Reflux Disease Questionnaire (GerdQ) score deteriorated in the LSG group after 2 months, but recovered again after 12 months. After 2 months of follow-up, the mean GerdQ score was 6.95 ± 2.14 in the LSG group versus 5.50 ± 1.49 in the LRYGB group (p < 0.001). After 1 year, the mean GerdQ score was 6.63 ± 2.26 in the LSG group and 5.60 ± 1.07 in the LRYGB group (p = 0.001).

Conclusion: This randomized controlled trial shows that patients who underwent LSG have significantly higher GerdQ scores at both 2 and 12 months postoperatively than patients who underwent LRYGB, whereas overall QOL did not differ significantly.",no_spin,6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.8567085862159729, 'probability': 0.4245571792125702}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0004625442670658231, 'probability': 0.9995375871658325}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.34133338928222656, 'probability': 0.710821807384491}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00040534863364882767, 'probability': 0.9995946884155273}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.6866432428359985, 'probability': 0.5032625794410706}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00016068121476564556, 'probability': 0.9998393058776855}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.848041296005249, 'probability': 0.4282529056072235}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00021920185827184469, 'probability': 0.9997808337211609}]",7,7,"[{'token': 22, 'token_string': '7', 'logits': -1.1024155616760254, 'probability': 0.33206799626350403}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00023576818057335913, 'probability': 0.9997642636299133}]"
101,28474319,Quality of Life 1 Year After Laparoscopic Sleeve Gastrectomy Versus Laparoscopic Roux-en-Y Gastric Bypass: a Randomized Controlled Trial Focusing on Gastroesophageal Reflux Disease,Obesity Surgery,"RESULTS: Other, improve from baseline",,Obesity,claude_4.0-sonnet,"Introduction: Bariatric surgery is the only treatment option that achieves sustained weight loss in obese patients and that also has positive effects on obesity-related comorbidities. Laparoscopic sleeve gastrectomy (LSG) seems to achieve equal weight loss as laparoscopic Roux-en-Y gastric bypass (LRYGB), but there is still much debate about the quality of life (QOL) after LSG, mainly concerning the association with gastroesophageal reflux.

Materials and methods: Between February 2013 and February 2014, 150 patients were randomized to undergo either LSG or LRYGB in our clinic. The primary outcome was quality of life. Differences in QOL were compared between groups by using multiple QOL questionnaires at follow-up moments preoperatively and 2 and 12 months after surgery.

Results: After 12 months of follow-up, 128 patients had returned the questionnaires. The Gastroesophageal Reflux Disease Questionnaire (GerdQ) score deteriorated in the LSG group after 2 months, but recovered again after 12 months. After 2 months of follow-up, the mean GerdQ score was 6.95 ± 2.14 in the LSG group versus 5.50 ± 1.49 in the LRYGB group (p < 0.001). After 1 year, the mean GerdQ score was 6.63 ± 2.26 in the LSG group and 5.60 ± 1.07 in the LRYGB group (p = 0.001). Overall quality of life did not differ significantly between the two groups.

Conclusion: LSG was not more effective than LRYGB regarding overall quality of life in obese patients undergoing bariatric surgery.",spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.8134381175041199, 'probability': 0.44333121180534363}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00022075122979003936, 'probability': 0.999779224395752}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.867647647857666, 'probability': 0.41993820667266846}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00025185750564560294, 'probability': 0.9997482299804688}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.871342658996582, 'probability': 0.4183894097805023}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003746046277228743, 'probability': 0.9996254444122314}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.1520888805389404, 'probability': 0.3159760534763336}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00043585337698459625, 'probability': 0.9995642304420471}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.0433553457260132, 'probability': 0.3522707223892212}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00030155404238030314, 'probability': 0.9996984601020813}]"
227,28479257,Liposomal bupivacaine versus indwelling interscalene nerve block for postoperative pain control in shoulder arthroplasty: a prospective randomized controlled trial.,Journal of Shoulder and Elbow Surgery,,Other,Orthopaedic,claude_4.0-sonnet,"BACKGROUND: Pain management strategies following shoulder arthroplasty vary 
significantly. Liposomal bupivacaine (LB) is an extended-release delivery of a 
phospholipid bilayer encapsulating bupivacaine that can result in drug delivery 
up to 72 hours. Prior studies in lower extremity surgery demonstrated efficacy 
of LB in comparison to a single-shot peripheral nerve block; however, no study 
has investigated LB in a total shoulder arthroplasty population. Therefore, this 
study compared LB vs. an indwelling interscalene nerve block (IINB).
METHODS: This is a prospective, randomized study of 83 consecutive shoulder 
arthroplasty patients; 36 patients received LB and a ""bridge"" of 30 mL of 0.5% 
bupivacaine, and 47 patients received an IINB. The primary outcome was 
postoperative visual analog scale pain levels. Secondary outcomes included 
opiate consumption measured with oral morphine equivalents, length of hospital 
stay, and postoperative complications. Continuous variables were compared using 
an analysis of variance with significance set at P < .05.
RESULTS: Visual analog scale pain scores were statistically higher in the LB 
cohort immediately postoperatively in the postanesthesia care unit (7.25 vs. 
1.91; P = .000) as well as for the remainder of postoperative day 0 (4.99 vs. 
3.20; P = .005) but not for the remainder of admission. Opiate consumption was 
significantly higher among the LB cohort in the postanesthesia care unit (31.79 
vs. 7.47; P = .000), on postoperative day 0 (32.64 vs. 15.04; P = .000), and for 
the total hospital admission (189.50 vs. 91.70, P = .000). Complication numbers 
and length of stay were not statistically different.
CONCLUSION: Liposomal bupivacaine was not more effective on postoperative pain 
levels than indwelling interscalene nerve block in patients undergoing shoulder 
arthroplasty.",spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.7046123147010803, 'probability': 0.49430015683174133}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00018952481332235038, 'probability': 0.9998104572296143}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.0765509605407715, 'probability': 0.34076884388923645}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00037126801908016205, 'probability': 0.9996288418769836}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.791763424873352, 'probability': 0.45304518938064575}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00024530262453481555, 'probability': 0.9997547268867493}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -1.322139859199524, 'probability': 0.266564279794693}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0022754985839128494, 'probability': 0.9977270364761353}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.8383747339248657, 'probability': 0.432412713766098}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.000692842761054635, 'probability': 0.99930739402771}]"
226,28479257,Liposomal bupivacaine versus indwelling interscalene nerve block for postoperative pain control in shoulder arthroplasty: a prospective randomized controlled trial.,Journal of Shoulder and Elbow Surgery,,Other,Orthopaedic,claude_4.0-sonnet,"BACKGROUND: Pain management strategies following shoulder arthroplasty vary 
significantly. Liposomal bupivacaine (LB) is an extended-release delivery of a 
phospholipid bilayer encapsulating bupivacaine that can result in drug delivery 
up to 72 hours. Prior studies in lower extremity surgery demonstrated efficacy 
of LB in comparison to a single-shot peripheral nerve block; however, no study 
has investigated LB in a total shoulder arthroplasty population. Therefore, this 
study compared LB vs. an indwelling interscalene nerve block (IINB).
METHODS: This is a prospective, randomized study of 83 consecutive shoulder 
arthroplasty patients; 36 patients received LB and a ""bridge"" of 30вЂ‰mL of 0.5% 
bupivacaine, and 47 patients received an IINB. Postoperative visual analog scale 
pain levels, opiate consumption measured with oral morphine equivalents, length 
of hospital stay, and postoperative complications were recorded. Continuous 
variables were compared using an analysis of variance with significance set at 
PвЂ‰<вЂ‰.05.
RESULTS: Visual analog scale pain scores were statistically higher in the LB 
cohort immediately postoperatively in the postanesthesia care unit (7.25 vs. 
1.91; PвЂ‰=вЂ‰.000) as well as for the remainder of postoperative day 0 (4.99 vs. 
3.20; PвЂ‰=вЂ‰.005) but not for the remainder of admission. Opiate consumption was 
significantly higher among the LB cohort in the postanesthesia care unit (31.79 
vs. 7.47; PвЂ‰=вЂ‰.000), on postoperative day 0 (32.64 vs. 15.04; PвЂ‰=вЂ‰.000), and for 
the total hospital admission (189.50 vs. 91.70, PвЂ‰=вЂ‰.000). Complication numbers 
and length of stay were not statistically different.
CONCLUSION: Use of an IINB provides superior pain management in the immediate 
postoperative setting as demonstrated by decreased narcotic medication 
consumption and lower subjective pain scores.",no_spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.7692104578018188, 'probability': 0.46337875723838806}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00018142008048016578, 'probability': 0.9998186230659485}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.6902269721031189, 'probability': 0.5014622211456299}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.000243634101934731, 'probability': 0.9997564554214478}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.7475655674934387, 'probability': 0.47351789474487305}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00022468426323030144, 'probability': 0.9997752904891968}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.9900444149971008, 'probability': 0.37156015634536743}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00020704510097857565, 'probability': 0.9997929930686951}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.770370602607727, 'probability': 0.4628415107727051}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00025519452174194157, 'probability': 0.9997448325157166}]"
259,28487089,Randomized Clinical Trial of 2-Incision vs Mini-Posterior Total Hip Arthroplasty: Differences Persist at 10 Years.,The Journal of Arthroplasty,  Other,"""Trend toward significance"" // ""Numerically longer survival"" or equivalent verbiage",Orthopaedic,claude_4.0-sonnet,"BACKGROUND: A previous randomized clinical trial at our institution demonstrated 
slower recovery of 35 2-incision total hip arthroplasties (THAs) when compared 
with 36 mini-posterior THAs at 2 years. The primary aim of the present study was 
to report concise 10-year follow-up results.
METHODS: We retrospectively reviewed the 71 patients in the previous randomized 
clinical trial, comparing clinical outcomes, revisions, reoperations, and 
implant survivorship between the 2-incision and the mini-posterior THAs.
RESULTS: At the most recent follow-up, the mean Harris hip score was 85 in the 
2-incision group and 87 in the mini-posterior group (P = .4). There were 4 
revisions and 2 reoperations (16%) in the 2-incision group vs 1 revision and 3 
reoperations (11%) in the mini-posterior group (P = .5). Ten-year survivorship 
free of aseptic revision or reoperation was 77% in the 2-incision group vs 90% 
in the mini-posterior group (P = .15).
CONCLUSION: The 2-incision technique was not more effective than the mini-posterior 
technique in patients undergoing total hip arthroplasty.",spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.5333292484283447, 'probability': 0.5866485834121704}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0001225396408699453, 'probability': 0.9998774528503418}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.8923937082290649, 'probability': 0.40967392921447754}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0001892864383989945, 'probability': 0.9998107552528381}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.6631871461868286, 'probability': 0.5152066946029663}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00010942813969450071, 'probability': 0.9998905658721924}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.006514310836792, 'probability': 0.36549070477485657}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00017689094238448888, 'probability': 0.9998230934143066}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.8526942729949951, 'probability': 0.4262649118900299}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00013052565918769687, 'probability': 0.9998695254325867}]"
258,28487089,Randomized Clinical Trial of 2-Incision vs Mini-Posterior Total Hip Arthroplasty: Differences Persist at 10 Years.,The Journal of Arthroplasty,  Other,"""Trend toward significance"" // ""Numerically longer survival"" or equivalent verbiage",Orthopaedic,claude_4.0-sonnet,"BACKGROUND: A previous randomized clinical trial at our institution demonstrated 
slower recovery of 35 2-incision total hip arthroplasties (THAs) when compared 
with 36 mini-posterior THAs at 2 years. The primary aim of the present study was 
to report concise 10-year follow-up results.
METHODS: We retrospectively reviewed the 71 patients in the previous randomized 
clinical trial, comparing clinical outcomes, revisions, reoperations, and 
implant survivorship between the 2-incision and the mini-posterior THAs.
RESULTS: At the most recent follow-up, the mean Harris hip score was 85 in the 
2-incision group and 87 in the mini-posterior group (PВ = .4). There were 4 
revisions and 2 reoperations (16%) in the 2-incision group vs 1 revision and 3 
reoperations (11%) in the mini-posterior group (PВ = .5). Ten-year survivorship 
free of aseptic revision or reoperation was 77% in the 2-incision group vs 90% 
in the mini-posterior group (PВ =В .15).
CONCLUSION: There were no improvements in early or midterm clinical outcomes 
with the 2-incision technique. However, there was a clinical trend toward a 
higher rate of aseptic revisions in the 2-incision THA group.",no_spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.521710216999054, 'probability': 0.5935046672821045}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00014232576359063387, 'probability': 0.9998577237129211}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.5757870674133301, 'probability': 0.5622621774673462}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002087136817863211, 'probability': 0.9997913241386414}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.9260320067405701, 'probability': 0.39612239599227905}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0001867835089797154, 'probability': 0.9998131990432739}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.7296491861343384, 'probability': 0.48207807540893555}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00012981049076188356, 'probability': 0.9998701214790344}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.6036513447761536, 'probability': 0.5468114018440247}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00016449528629891574, 'probability': 0.9998355507850647}]"
110,28527156,The Effect of Aerobic or Aerobic-Strength Exercise on Body Composition and Functional Capacity in Patients with BMI в‰Ґ35 after Bariatric Surgery: a Randomized Control Trial.,Obesity Surgery,RESULTS: Other,,Obesity,claude_4.0-sonnet,"Background: Although previous studies suggested that bariatric surgery is the most effective and sustainable treatment method for morbid obesity in long term, but without changing in lifestyle, maintaining optimal weight loss is almost impossible.

Methods: Sixty morbid obese patients (BMI і 35) were evaluated before and after 12 weeks of bariatric surgery in order to compare the impact of two different exercise programs on body composition and functional capacity outcomes. Participants were divided into three groups: aerobic (A), aerobic-strength (AS), and control (C) group. Aerobic capacity was assessed with 12-min walk-run test (12MWRT). One-repetition maximum (1RM) test was performed to evaluation upper limb muscle strength. Lower extremity functional capacity was assessed by sit-to-stand test.

Results: Weight, percent body fat (PBF), and fat mass (FM) reduced greater in the trial groups in comparison to the C group (P < 0.05). In the AS group, the reduction of fat-free mass (FFM) was significantly lower than that in the other groups. Mean changes in 12MWRT increased significantly in the intervention groups. The mean change in the sit-to-stand scores was not statistically significant between the three groups. Comparing the intervention groups showed that mean changes in 1RM variables increased in AS group (P = 0.03).

Conclusions: The data suggests a positive effect of exercise on weight and PBF decrease after surgery, and it leads to significant improvement on aerobic capacity. Moreover, doing resisted exercise caused greater preserving of lean mass.",no_spin,8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.769795298576355, 'probability': 0.4631078839302063}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00013779645087197423, 'probability': 0.9998621940612793}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.7354021668434143, 'probability': 0.4793126583099365}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0001722425949992612, 'probability': 0.9998278021812439}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.0205191373825073, 'probability': 0.3604077696800232}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0001627074379939586, 'probability': 0.999837338924408}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.1508688926696777, 'probability': 0.31636175513267517}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00026890001026913524, 'probability': 0.9997310638427734}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.9720292091369629, 'probability': 0.3783145546913147}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00012051333033014089, 'probability': 0.9998795390129089}]"
111,28527156,The Effect of Aerobic or Aerobic-Strength Exercise on Body Composition and Functional Capacity in Patients with BMI в‰Ґ35 after Bariatric Surgery: a Randomized Control Trial.,Obesity Surgery,RESULTS: Other,,Obesity,claude_4.0-sonnet,"Background: Although previous studies suggested that bariatric surgery is the most effective and sustainable treatment method for morbid obesity in long term, but without changing in lifestyle, maintaining optimal weight loss is almost impossible.

Methods: Sixty morbid obese patients (BMI і 35) were evaluated before and after 12 weeks of bariatric surgery in order to compare the impact of two different exercise programs on body composition and functional capacity outcomes. Participants were divided into three groups: aerobic (A), aerobic-strength (AS), and control (C) group. The primary outcome was body composition. Secondary outcomes included functional capacity measures. Aerobic capacity was assessed with 12-min walk-run test (12MWRT). One-repetition maximum (1RM) test was performed to evaluation upper limb muscle strength. Lower extremity functional capacity was assessed by sit-to-stand test.

Results: Weight, percent body fat (PBF), and fat mass (FM) reduced greater in the trial groups in comparison to the C group (P < 0.05). In the AS group, the reduction of fat-free mass (FFM) was significantly lower than that in the other groups. Mean changes in 12MWRT increased significantly in the intervention groups. The mean change in the sit-to-stand scores was not statistically significant between the three groups. Comparing the intervention groups showed that mean changes in 1RM variables increased in AS group (P = 0.03).

Conclusions: The aerobic and aerobic-strength exercise programs were not more effective than control on the primary outcome of body composition in patients with morbid obesity following bariatric surgery.",spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.7443682551383972, 'probability': 0.47503429651260376}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00018821375851985067, 'probability': 0.9998117685317993}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.077890396118164, 'probability': 0.3403126895427704}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.000377583724912256, 'probability': 0.9996224641799927}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.9826716184616089, 'probability': 0.3743097484111786}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002469711471349001, 'probability': 0.9997530579566956}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -1.0913729667663574, 'probability': 0.33575519919395447}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0005614373367279768, 'probability': 0.9994386434555054}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.8188748955726624, 'probability': 0.4409274756908417}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00016783259343355894, 'probability': 0.9998322129249573}]"
